fecha,numero_dia,num_lote,temp_media,PAR,precipitaciones,profRaiz,diasDesdePrec,transpiracion,precipitacion_efectiva,evaporacion,percolacion_capa_1,percolacion_capa_2,percolacion_capa_3,drenaje,aguaUtilDisp1,aguaUtilDisp2,aguaUtilDisp3,aguaUtilDisp4,porcAguaUtil,cEstresHidrico,cEstresHidricoRadiacion,porcCobertura,cEstrsTerminco,EUR,biomasaDiaria,biomasaAcumulada,rendimiento,ici,DPV,DDS,ET0,che_pc,rend escalado,FCCH
20220425,143,19,21.9891608392,5.7414555,0,2000,0,0.305603401065,0,1.35634515486,0,0,0,0,70.1470614812,74.8066225712,69.0292026303,61.367261682,0.917833827882,1,1,0.18381975202,0.666150516151,2.6646020646,2.81220217024,1291.61253309,629.728005727,0.487551792502,0.904417619674,112,1.558151051,1,411.194988391,0
20220426,144,19,20.328627451,1.3405365,0,2000,0,0.0561581370296,0,0.291790688187,0,0,0,0,69.8412312587,74.7925830369,69.015163096,61.3532221477,0.916673998465,1,1,0.158988358874,0.587077497666,2.34830999066,0.500494599463,1292.11302769,631.834258885,0.488993025645,0.310095566095,113,0.325006960956,1,412.570313508,0
20220427,145,19,17.4079861111,6.212214,0.61,2000,0,0.256819153405,0.5795,1.58975032477,0,0,0,0,68.7667761456,74.7283782486,68.9509583077,61.2890173594,0.912450433537,1,1,0.134156965729,0.447999338624,1.7919973545,1.49347170622,1293.6064994,634.114676193,0.49019131899,1.16053676458,114,1.71843943329,1,414.059363002,0
20220428,146,19,13.8125874126,6.0942375,0,2000,0,0.181923894606,0,1.37398033382,0,0,0,0,67.3473148381,74.6828972749,68.905477334,61.2435363857,0.907264086109,1,1,0.109325572583,0.27678987679,1.10715950716,0.73765166919,1294.34415107,635.764637514,0.491186704085,0.879189104735,115,1.44260908884,1,415.136742156,0
20220429,147,19,11.7332167832,4.77576,0,2000,0,0.11585547471,0,1.10453279525,0,0,0,0,66.2138181742,74.6539334063,68.8765134653,61.214572517,0.903196125209,1,1,0.0844941794371,0.177772227772,0.711088911089,0.28694138657,1294.63109245,636.975205659,0.49201290574,0.910967897002,116,1.12737122796,1,415.927209707,0
20220430,148,19,13.8646853147,5.597829,0,2000,0,0.094198265367,0,1.19437871198,0,0,0,0,64.9958898959,74.6303838399,68.852963899,61.1910229507,0.898900868618,1,1,0.0596627862914,0.279270729271,1.11708291708,0.373085670955,1295.00417812,638.0462836,0.492698243279,0.85123404838,117,1.18600974967,1,416.626594008,0
20220501,149,19,17.9811320755,5.0955615,0,2000,0,0.073854090128,0,1.36213287858,0,0,0,0,63.6152934948,74.6119203174,68.8345003765,61.1725594282,0.894114245389,1,1,0.0348313931457,0.475292003594,1.90116801438,0.337429766841,1295.34160789,638.948534888,0.493266433345,1.11314910103,118,1.31687079788,1,417.21573917,0
20220502,150,19,12.3180555556,3.815775,0,2000,0,0.0270609236006,0,0.620475719396,0,0,0,0,62.9880525445,74.6051550865,68.8277351456,61.1657941973,0.891955789913,1,1,0.01,0.205621693122,0.822486772487,0.0313842446429,1295.37299213,639.573956141,0.493737294219,0.662610808765,119,0.826502014317,1,417.624121969,0
20220503,151,19,12.4887719298,5.7878145,0,2000,0,0.013525469366,0,0.904673239375,0,0,0,0,62.0799979377,74.6017737191,68.8243537782,61.1624128299,0.88889512755,1,1,0.01,0.213751044277,0.855004177109,0.0494860557383,1295.42247819,640.103684737,0.494127356529,0.800720837098,120,1.43887971978,1,417.970020105,0
20220504,152,19,12.7568421053,5.448357,0,2000,0,0.0140709442972,0,0.815066932962,0,0,0,0,61.2614132687,74.5982559831,68.8208360421,61.1588950938,0.886131334626,1,1,0.01,0.226516290727,0.906065162907,0.0493656647278,1295.47184385,640.546555829,0.494450387994,0.800778919526,121,1.49690896779,1,418.259202692,0
20220505,153,19,14.6583333333,5.6952855,0,2000,0,0.0149812888885,0,0.776183136084,0,0,0,0,60.4814848104,74.5945106608,68.8170907199,61.1551497716,0.883494119876,1,1,0.01,0.317063492063,1.26825396825,0.0722306843571,1295.54407454,640.928767528,0.49471784104,0.889351677318,122,1.59375413707,1,418.508776371,0
20220506,154,19,15.7958188153,5.002695,0,2000,0,0.0132984655419,0,0.62896420974,0,0,0,0,59.8491959843,74.5911860445,68.8137661035,61.1518251552,0.881353244292,1,1,0.01,0.371229467397,1.48491786959,0.0742859120159,1295.61836045,641.252356863,0.494939232445,0.749729717307,123,1.4147303768,1,418.720071266,0
20220507,155,19,16.4822299652,4.856868,0,2000,0,0.0127642332852,0,0.558914966376,0,0,0,0,59.2870899596,74.5879949861,68.8105750452,61.1486340969,0.879447646959,1,1,0.01,0.403915712627,1.61566285051,0.0784706119741,1295.69683106,641.528607371,0.495122463829,0.837870664248,124,1.357897158,1,418.900455215,0
