fecha,numero_dia,num_lote,temp_media,PAR,precipitaciones,profRaiz,diasDesdePrec,transpiracion,precipitacion_efectiva,evaporacion,percolacion_capa_1,percolacion_capa_2,percolacion_capa_3,drenaje,aguaUtilDisp1,aguaUtilDisp2,aguaUtilDisp3,aguaUtilDisp4,porcAguaUtil,cEstresHidrico,cEstresHidricoRadiacion,porcCobertura,cEstrsTerminco,EUR,biomasaDiaria,biomasaAcumulada,rendimiento,ici,DPV,DDS,ET0,che_pc,rend escalado,FCCH
20220216,75,9,26.7275261324,8.7298425,1.5,300,0,0.143164000476,1.425,2.66563203062,0,0,0,0,58.1031106722,75,63.9284699096,37.5,0.774708142296,1,1,0.063825,0.891786958686,3.56714783474,1.98755126959,4.0817404646,0,0,2.46163742625,10,3.57936846452,1,0,0
20220217,76,9,23.6007575758,7.3344015,0.2,330,0,0.13376480944,0.19,1.32559938915,0,0,0,0,56.8337464736,75,63.9284699096,37.5,0.757783286315,1,1,0.0851,0.742893217893,2.97157287157,1.85472969562,5.93647016021,0,0,1.16793885807,11,2.22958070921,1,0,0
20220218,77,9,24.0878472222,10.085526,0,360,0,0.287967894604,0,1.81143591676,0,0,0,0,54.7343426622,75,63.9284699096,37.5,0.729791235496,1,1,0.106375,0.766087962963,3.06435185185,3.28758322925,9.22405338946,0,0,1.36008086157,12,3.5998686727,1,0,0
20220219,78,9,23.3548611111,8.170659,0,390,0,0.269720926781,0,1.18579662424,0,0,0,0,53.2788251112,75,63.9284699096,37.5,0.710384334816,0.999288460029,1,0.127634861987,0.731183862434,2.92473544974,3.05009234225,12.2741457317,0,0,1.3260636451,13,2.69741157368,1,0,0
20220220,79,9,23.4065972222,9.701208,0,420,0,0.389897030385,0,1.27311642858,0,0,0,0,51.6158116522,75,63.9284699096,37.5,0.68821082203,0.997379738861,0.999961037266,0.148854115931,0.733647486772,2.93447560744,4.237572756,16.5117184877,0,0,1.45267731648,14,3.24977101413,1,0,0
20220221,80,9,21.6004065041,6.86772,0,449.998831118,0,0.286814272175,0,0.725398490109,0,0,0,0,50.60359889,75,63.9284699096,37.5,0.674714651866,0.996006934706,0.999646759535,0.170044163467,0.647638404955,2.58963853146,3.02422054039,19.5359390281,0,0,1.07748463853,15,2.04988255157,1,0,0
20220222,81,9,26.954,7.070652,0,479.988233904,0,0.323255934802,0,0.65299978158,0,0,0,0,49.6273431736,75,63.9284699096,37.5,0.661697908981,0.994506799022,0.999306625053,0.191202295616,0.902571428571,3.60778243262,4.87745088245,24.4133899106,0,0,1.63544498409,16,2.0230674424,1,0,0
20220223,82,9,25.9246527778,9.38304,0,509.967432656,0,0.560358575733,0,0.925246904257,0,0,0,0,48.4219169815,74.7198207121,63.9284699096,37.5,0.820944917957,1,1,0.212477295616,0.85355489418,3.41421957672,6.80687140499,31.2202613155,0,0,1.68379925327,17,3.1199404181,1,0,0
20220224,83,9,22.1274305556,8.183322,6.6,539.967432656,0,0.432447823151,6.27,0.593128920208,0,0,0,0,53.8825641497,74.5035968006,63.9284699096,37.5,0.855907739668,1,1,0.233752295616,0.67273478836,2.69093915344,5.14741759452,36.3676789101,0,0,0.873202254832,18,2.16517663385,1,0,0
20220225,84,9,23.26875,5.807565,0,569.967432656,0,0.383247691716,0,0.443262854161,0,0,0,0,53.2476774496,74.3119729547,63.9284699096,37.5,0.850397669362,1,1,0.255027295616,0.727083333333,2.90833333333,4.30749642523,40.6751753353,0,0,0.824665438417,19,1.74419810193,1,0,0
20220226,85,9,29.5826388889,9.705339,0,599.967432656,0,0.884384690837,0,0.872708326734,0,0,0,0,51.9327767775,73.8697806093,63.9284699096,37.5,0.838683715912,1,1,0.276302295616,1,4,10.7264297817,51.401605117,0,0,1.86461712683,20,3.68915325402,1,0,0
20220227,86,9,30.1006944444,9.629172,0.51,629.967432656,0,1.04503297395,0.4845,0.888374023729,0,0,0,0,51.0063862668,73.3472641223,63.9284699096,37.5,0.829024335927,1,1,0.297577295616,1,4,11.4616918511,62.8632969682,0,0,2.52934873061,21,4.023626383,1,0,0
20220228,87,9,24.3080952381,7.200333,8.1,659.967432656,0,0.656943894688,7.695,0.484984482078,0,0,0,0,57.8879298374,73.018792175,63.9284699096,37.5,0.872711480082,1,1,0.318852295616,0.776575963719,3.10630385488,7.13158504862,69.9948820168,0,0,1.43871888754,22,2.34855445629,1,0,0
20220301,88,9,21.0527777778,9.6355575,0,689.967432656,0,0.992608973481,0,0.640691774367,0,0,0,0,56.7509335763,72.5224876882,63.9284699096,37.5,0.86182280843,1,1,0.340127295616,0.621560846561,2.48624338624,8.14820551364,78.1430875304,0,0,1.49340415072,23,3.31177478595,1,0,0
20220302,89,9,24.6072916667,9.545337,0,719.967432656,0,1.17321177629,0,0.665886073482,0,0,0,0,55.4984416146,71.9358818001,63.9284699096,37.5,0.849562156098,1,1,0.361402295616,0.790823412698,3.16329365079,10.9124353146,89.055522845,0,0,1.74884551805,24,3.66950153793,1,0,0
20220303,90,9,26.1756097561,9.1954035,0,749.967432656,0,1.28425459166,0,0.644062397255,0,0,0,0,54.2122519216,71.2937545042,63.9284699096,37.5,0.836706709505,1,1,0.382677295616,0.865505226481,3.46202090592,12.182408926,101.237931771,0,0,1.92599495273,25,3.78035310115,1,0,0
20220304,91,9,26.0979166667,7.653096,0.3,779.967432656,0,0.776702584675,0.285,0.345591365593,0,0,0,0,53.7633092636,70.9054032119,63.9284699096,37.5,0.831124749837,1,1,0.403952295616,0.861805555556,3.44722222222,10.657038197,111.894969968,0,0,1.01955005083,26,2.15920660793,1,0,0
20220305,92,9,22.387544484,1.746576,79.81,809.967432656,0,0.087869862701,69.8765,0.0348079877979,48.5610663445,0,0,0,75,70.8614682806,63.9284699096,37.5,0.972409788537,1,1,0.425227295616,0.685121165904,2.74048466362,2.03533545774,113.930305426,0,0,0.228255316736,27,0.231409942104,1,0,0
20220306,93,9,22.9766550523,4.340358,0.2,839.967432656,0,0.422405182679,0.19,0.668142458605,0,44.2113320337,0,0,74.3106549501,75,63.9284699096,37.5,0.995404366334,1,1,0.446502295616,0.713174050108,2.85269620043,5.52846764277,119.458773069,0,0,0.64325841311,28,1.05676945071,1,0,0
20220307,94,9,23.0923611111,9.73377,3.61,869.967432656,0,1.12877204152,3.4295,1.6374317356,0.538337193691,0,33.1398019433,0,75,74.4356139792,75,37.5,0.996237426528,1,1,0.467777295616,0.718683862434,2.87473544974,13.0893506845,132.548123753,0,0,0.974599366231,29,2.68939562586,1,0,0
20220308,95,9,19.8700348432,8.2401975,10.59,899.967432656,0,1.0610274842,10.0605,1.41268626912,8.11729998878,0,0,0,75,74.4434374308,75,70.6398019433,0.996289582872,1,1,0.489052295616,0.565239754438,2.26095901775,9.11141049204,141.659534245,0,0,0.958983767283,30,2.41301288742,1,0,0
20220309,96,9,20.1302083333,2.065176,16.31,929.967432656,0,0.191426611594,15.4945,0.234039032468,15.1647476617,7.46502411381,0,0,75,75,75,70.6398019433,1,1,1,0.510327295616,0.577628968254,2.31051587302,2.43508891451,144.09462316,0,0,0.376698605068,31,0.416408088272,1,0,0
20220310,97,9,20.9506944444,8.592291,2.31,959.967432656,0,1.20538504303,2.1945,1.35346717644,0.238340302044,14.5620551402,7.46502411381,0,75,75,75,70.6398019433,1,1,1,0.531602295616,0.61669973545,2.4667989418,11.2675521872,155.362175347,0,0,1.03795172258,32,2.51274921972,1,0,0
20220311,98,9,19.6816254417,8.8305525,0,989.967432656,0,1.38802069246,0,1.4311616243,0,0,14.5620551402,3.10482605706,72.8748280295,74.5443299558,75,75,0.982794386569,1,1,0.552877295616,0.556267878176,2.2250715127,10.8632708068,166.225446154,0,0,1.26410919154,33,2.77767378003,1,0,0
20220312,99,9,19.7927083333,9.2805615,0,1019.96743266,0,1.53565823662,0,1.45330702485,0,0,0,14.5620551402,70.9096349257,74.0324438769,74.4881139211,75,0.975245300995,1,1,0.574152295616,0.561557539683,2.24623015873,11.96893787,178.194384024,0,0,1.06236777706,34,2.95486717954,1,0,0
20220313,100,9,21.1622222222,7.6658265,0,1049.96743266,0,1.34444767614,0,1.16690618353,0,0,0,0,69.2945795168,73.5842946516,74.0399646957,75,0.964083728285,1,1,0.595427295616,0.626772486772,2.50708994709,11.4434675086,189.637851532,0,0,1.23242269847,35,2.49108728847,1,0,0
20220314,101,9,22.1993031359,8.3366145,0,1079.96743266,0,1.51223485614,0,1.20240815884,0,0,0,0,67.5880930726,73.0802163662,73.5358864104,75,0.952018648218,1,1,0.616702295616,0.676157292185,2.70462916874,13.9050646349,203.542916167,0,0,1.13079577222,36,2.70185881147,1,0,0
20220315,102,9,24.678125,8.358525,0,1109.96743266,0,1.59434629466,0,1.159599826,0,0,0,0,65.8970444817,72.5487676013,73.0044376455,75,0.939778887682,1,1,0.637977295616,0.794196428571,3.17678571429,16.9403660394,220.483282206,0,0,1.41412081664,37,2.75029473943,1,0,0
20220316,103,9,23.5378947368,7.8353595,0,1139.96743266,0,1.46033032319,0,0.969720372962,0,0,0,0,64.4405473344,72.0619908269,72.5176608711,75,0.928978662366,1,1,0.659252295616,0.739899749373,2.95959899749,15.2877456927,235.771027899,0,0,1.27410708058,38,2.43510687243,1,0,0
20220317,104,9,24.9527777778,7.4097045,0,1169.96743266,0,1.66277209437,0,1.00572407595,0,0,0,0,62.8805658936,71.5077334621,71.9634035063,75,0.917118679387,1,1,0.680527295616,0.807275132275,3.2291005291,16.2827593244,252.053787223,0,0,1.64128112176,39,2.68320109787,1,0,0
20220318,105,9,17.6145833333,5.639031,20.09,1199.96743266,0,0.883405847268,19.0855,0.485303373222,6.18629390463,0,0,0,75,71.2132648463,71.6689348905,75,0.968365332164,1,1,0.701802295616,0.457837301587,1.83134920635,7.24753683231,259.301324056,0,0,0.654806973039,40,1.38097833929,1,0,0
20220319,106,9,16.1668989547,8.9274555,0,1229.96743266,0,1.58819446752,0,0.789692515143,0,1.87016059514,0,0,73.680909329,75,71.1395367347,75,0.976979760283,1,1,0.723077295616,0.388899950224,1.5555998009,10.0417706494,269.343094705,0,0,0.835756505745,41,2.40747086896,1,0,0
20220320,107,9,16.1668989547,8.9274555,0,1259.96743266,0,1.63634027369,0,0.733351678132,0,0,0,0,72.402110893,74.4545532421,72.4642505719,75,0.97475962092,1,1,0.744352295616,0.388899950224,1.5555998009,10.337228233,279.680322938,0,0,0.835756505745,42,2.40747086896,1,0,0
20220321,108,9,16.1668989547,8.9274555,0,1289.96743266,0,1.68448607986,0,0.677010841121,0,0,0,0,71.1636046919,73.8930578821,71.902755212,75,0.964264079049,1,1,0.765627295616,0.388899950224,1.5555998009,10.6326858167,290.313008755,0,0,0.835756505745,43,2.40747086896,1,0,0
20220322,109,9,25.1495726496,3.0786885,0,1319.96743266,0,0.621197718807,0,0.222527816666,0,0,0,0,70.734010969,73.6859919759,71.6956893057,75,0.96051418778,1,1,0.786902295616,0.816646316646,3.26658526659,7.91371782188,298.226726577,0,0,1.08994460025,44,0.86314665218,1,0,0
20220323,110,9,20.164321608,3.765447,6.81,1349.96743266,0,0.836647430466,6.4695,0.265133907313,1.65949458484,0,0,0,75,73.4071094991,71.4168068289,75,0.97699518368,1,1,0.808177295616,0.579253409907,2.31701363963,7.05101721503,305.277743792,0,0,0.655140328198,45,1.13108128277,1,0,0
20220324,111,9,16.9859649123,8.7537375,0,1379.96743266,0,1.66381495812,0,0.46212899714,0,0,0,0,73.9832660168,74.5119990979,70.8622018429,75,0.974922075367,1,1,0.829452295616,0.427903091061,1.71161236424,12.4276881731,317.705431965,0,0,1.15028822163,46,2.19013318302,1,0,0
20220325,112,9,18.0746527778,8.820792,0,1409.96743266,0,1.93849988444,0,0.466428496282,0,0,0,0,72.8706708924,73.8658324697,70.2160352147,75,0.964233504786,1,1,0.829452295616,0.47974537037,1.91898148148,14.0400863377,331.745518303,0,0,1.15442597287,47,2.48625982533,1,0,0
20220326,113,9,18.4729166667,8.853057,0,1439.96743266,0,2.22710355967,0,0.535870325676,0,0,0,0,71.5924327135,73.1234646165,69.4736673615,75,0.951953620851,1,1,0.829452295616,0.49871031746,1.99484126984,14.648495376,346.394013679,0,0,1.2980947058,48,2.85641394755,1,0,0
20220327,114,9,21.187804878,8.681742,0,1469.96743266,0,2.16644252327,0,0.52127448473,0,0,0,0,70.349010721,72.4013171087,68.7515198537,75,0.940008211927,1,1,0.829452295616,0.627990708479,2.51196283391,18.0888725332,364.482886212,0,0,1.28578848327,49,2.7786119838,1,0,0
20220328,115,9,22.165625,8.4743145,0,1499.96743266,0,2.229791354,0,0.536517044244,0,0,0,0,69.0692298921,71.6580533241,68.0082560691,75,0.927713507934,1,1,0.829452295616,0.674553571429,2.69821428571,18.9658551062,383.448741318,0,0,1.16627893987,50,2.8598612292,1,0,0
20220329,116,9,23.6599303136,8.4877065,0,1529.96743266,0,2.3864508757,0,0.57421137981,0,0,0,0,67.8984057934,71.0614406051,67.4116433501,74.4033872811,0.935916256766,1,1,0.829452295616,0.745710967314,2.98284386926,20.9996612294,404.448402547,0,0,1.73980491339,51,3.06078787263,1,0,0
20220330,117,9,14.7312,6.6757635,0,1559.96743266,0,1.24812319418,0,0.30031481008,0,0,0,0,67.2860601847,70.7494098066,67.0996125516,74.0913564825,0.930754796752,1,1,0.829452295616,0.320533333333,1.28213333333,7.09946377259,411.54786632,0,0,1.07439524775,52,1.60080409582,1,0,0
20220331,118,9,12.6982332155,8.0199585,0,1589.96743266,0,1.74213188004,0,0.41917977899,0,0,0,0,66.4313474357,70.3138768366,66.6640795816,73.6558235125,0.923550424555,1,1,0.829452295616,0.223725391217,0.894901564866,5.95304001724,417.500906337,0,0,1.10321231657,53,2.23440431363,1,0,0
20220401,119,9,13.7861209964,7.9215165,0,1619.96743266,0,1.69657349197,0,0.408217833306,0,0,0,0,65.5989862294,69.8897334636,66.2399362086,73.2316801395,0.916534453471,1,1,0.829452295616,0.275529571259,1.10211828504,7.24149028455,424.742396622,0,0,0.927968136894,54,2.17597253817,1,0,0
20220402,120,9,15.5732638889,8.0054055,0,1649.96743266,0,1.78539178468,0,0.429588679414,0,0,0,0,64.7230496039,69.4433855174,65.7935882624,72.7853321934,0.909151185257,1,1,0.829452295616,0.360631613757,1.44252645503,9.57852275481,434.320919377,0,0,0.942252997674,55,2.28988812552,1,0,0
20220403,121,9,18.6076655052,7.747785,0,1679.96743266,0,1.82275711773,0,0.438579268605,0,0,0,0,63.8287810558,68.987696238,65.337898983,72.3296429139,0.901613397302,1,1,0.829452295616,0.50512692882,2.02050771528,12.9846272601,447.305546637,0,0,1.1157561224,56,2.33781174273,1,0,0
20220404,122,9,16.6395104895,7.8700005,0,1709.96743266,0,1.93564900626,0,0.465742537601,0,0,0,0,62.8791262667,68.5037839864,64.8539867314,71.8457306624,0.893608758823,1,1,0.829452295616,0.411405261405,1.64562104562,10.7422685745,458.047815211,0,0,1.43239687596,57,2.4826033774,1,0,0
20220405,123,9,17.5940972222,7.7723685,0,1739.96743266,0,1.88676257929,0,0.453979822111,0,0,0,0,61.9534557997,68.0320933416,64.3822960866,71.3740400175,0.885806284152,1,1,0.829452295616,0.456861772487,1.82744708995,11.7812021541,469.829017365,0,0,0.909951751557,58,2.41990316248,1,0,0
20220406,124,9,21.3221014493,7.491906,0,1769.96743266,0,1.9296691191,0,0.328312293614,0,0,0,0,61.1427262263,67.5496760618,63.8998788068,70.8916227378,0.878279679443,1,1,0.829452295616,0.634385783299,2.5375431332,15.7687463116,485.597763677,0.586953026007,0.00120872267113,1.01573589782,59,2.47493375961,1,0.39481422479,0
20220407,125,9,20.651590106,5.048244,0,1799.96743266,0,1.00290058203,0,0.139320990103,0,0,0,0,60.7526800907,67.2989509163,63.6491536613,70.6408975923,0.874472274202,1,1,0.829452295616,0.602456671715,2.40982668686,10.0906132446,495.688376922,0.724140060587,0.00146087762857,0.741149097224,60,1.28628917954,1,0.487093147138,0
20220408,126,9,21.6377224199,6.970995,0,1829.96743266,0,1.8536128286,0,0.223001778663,0,0,0,0,60.0662751049,66.8355477092,63.1857504542,70.1774943851,0.867550225511,1,1,0.829452295616,0.64941535333,2.59766141332,15.019958334,510.708335256,0.901625619508,0.00176544136304,1.1480243398,61,2.37738632045,1,0.606478890548,0
20220409,127,9,21.6814035088,7.6241115,0,1859.96743266,0,1.79803091997,0,0.193477937829,0,0,0,0,59.4232894371,66.3860399792,62.7362427242,69.7279866551,0.860911862652,1,1,0.829452295616,0.65149540518,2.60598162072,16.479802436,527.188137692,1.12460695573,0.00213321748978,0.971282877421,62,2.30609868842,1,0.756467389632,0
20220410,128,9,23.0679442509,4.8845565,1.3,1889.96743266,0,1.05661501951,1.235,0.10379118031,0,0,0,0,60.2903445019,66.1218862243,62.4720889693,69.4638329002,0.861160508652,1,1,0.829452295616,0.717521154803,2.87008461921,11.628166783,538.816304475,1.38863508128,0.00257719573396,0.932555176284,63,1.355181651,1,0.934066030568,0
20220411,129,9,18.590459364,4.4965125,19.71,1919.96743266,0,0.857846859964,18.7245,0.0780153465662,3.72236744034,0,0,0,75,65.9074245093,62.2576272543,69.2493711852,0.908048076496,1,1,0.829452295616,0.50430758876,2.01723035504,7.52354829722,546.339852772,1.70074257349,0.00311297549476,0.613671670893,64,1.10024777475,1,1.14400527975,0
